sid,basin,sphere,season,year,month,day,hour,lat,lon,lmi,sshs,occurtime
1986011S12130,SI,SH,1986,1986,1,13,6,-13.6,122.4,35,0,196.25
1986017S12131,SI,SH,1986,1986,1,20,6,-15.6,126.7,45,0,203.25
1986018S14108,SI,SH,1986,1986,1,20,18,-14.5,114.3,35,0,203.75
1986021S16140,SP,SH,1986,1986,1,24,0,-19.1,152.2,45,0,207.0
1986027S13145,SP,SH,1986,1986,2,1,6,-17.4,146.4,90,2,215.25
1986029N04152,WP,NH,1986,1986,2,5,0,18.6,136.5,85,2,35.0
1986029S13069,SI,SH,1986,1986,2,4,12,-15.7,54.4,115,4,218.5
1986036S10082,SI,SH,1986,1986,2,7,18,-14.4,78.6,55,0,221.75
1986036S16187,SP,SH,1986,1986,2,8,0,-19.3,-156.1,75,1,222.0
1986036S19216,SP,SH,1986,1986,2,7,0,-24.2,-136.4,55,0,221.0
1986038S13158,SP,SH,1986,1986,2,9,0,-19.5,169.9,45,0,223.0
1986048S16116,SI,SH,1986,1986,2,19,12,-20.6,113.7,50,0,233.5
1986049S18043,SI,SH,1986,1986,2,23,12,-30.6,40.4,85,2,237.5
1986052S13114,SI,SH,1986,1986,2,24,6,-19.9,108.9,50,0,238.25
1986056S09130,SI,SH,1986,1986,2,27,12,-17.5,113.8,35,0,241.5
1986060S16158,SP,SH,1986,1986,3,5,0,-18.6,163.4,45,0,247.0
1986061S13124,SI,SH,1986,1986,3,5,12,-17.9,115.5,105,3,247.5
1986062S15150,SP,SH,1986,1986,3,7,18,-17.4,161.0,45,0,249.75
1986067S11080,SI,SH,1986,1986,3,13,12,-16.0,54.7,110,3,255.5
1986070S13082,SI,SH,1986,1986,3,14,12,-17.9,76.4,35,0,256.5
1986085S13091,SI,SH,1986,1986,3,29,12,-17.9,70.0,105,3,271.5
1986095S11105,SI,SH,1986,1986,4,10,18,-16.0,86.8,75,1,283.75
1986099S12168,SP,SH,1986,1986,4,12,6,-15.8,179.0,75,1,285.25
1986105S12174,SP,SH,1986,1986,4,16,18,-15.8,172.4,30,-1,289.75
1986111S08156,SP,SH,1986,1986,4,24,12,-13.5,149.6,70,1,297.5
1986112N02152,WP,NH,1986,1986,4,28,6,9.9,139.3,90,2,117.25
1986124S05090,SI,SH,1986,1986,5,10,18,-17.7,90.3,95,2,313.75
1986134N08149,WP,NH,1986,1986,5,19,18,12.3,155.4,150,5,138.75
1986135S07160,SP,SH,1986,1986,5,20,12,-14.6,158.4,80,1,323.5
1986136N18114,WP,NH,1986,1986,5,26,6,21.3,121.7,45,0,145.25
1986142N13253,EP,NH,1986,1986,5,26,0,15.8,-103.6,65,1,145.0
1986156N26284,NA,NH,1986,1986,6,6,12,30.7,-78.0,45,0,156.5
1986169N07152,WP,NH,1986,1986,6,23,12,22.5,121.8,80,1,173.5
1986169N09247,EP,NH,1986,1986,6,18,0,9.0,-115.2,35,0,168.0
1986172N04161,WP,NH,1986,1986,6,29,18,17.0,129.2,50,0,179.75
1986175N26273,NA,NH,1986,1986,6,26,6,29.0,-93.7,75,1,176.25
1986176N11262,EP,NH,1986,1986,6,28,0,15.6,-108.8,75,1,178.0
1986179N11175,WP,NH,1986,1986,7,7,0,16.7,130.4,140,5,187.0
1986185N14256,EP,NH,1986,1986,7,5,18,18.1,-111.5,35,0,185.75
1986190N11162,WP,NH,1986,1986,7,15,12,25.2,129.9,85,2,195.5
1986198N10245,EP,NH,1986,1986,7,20,12,14.6,-134.6,115,4,200.5
1986205N24305,NA,NH,1986,1986,7,25,18,27.9,-63.8,30,-1,205.75
1986206N11265,EP,NH,1986,1986,7,31,12,17.8,-131.6,75,1,211.5
1986209N12213,EP,NH,1986,1986,7,28,0,11.5,-147.0,30,-1,208.0
1986209N13139,WP,NH,1986,1986,8,3,0,21.3,127.8,55,0,214.0
1986211N12219,EP,NH,1986,1986,7,29,12,11.5,-140.7,30,-1,209.5
1986212S08085,SI,SH,1987,1986,8,1,6,-7.6,79.3,45,0,31.25
1986214N09234,WP,NH,1986,1986,8,10,18,15.7,170.4,65,1,221.75
1986216N24267,NA,NH,1986,1986,8,4,18,25.1,-94.5,30,-1,215.75
1986221N17163,WP,NH,1986,1986,8,16,6,24.9,153.5,80,1,227.25
1986225N17134,WP,NH,1986,1986,8,22,0,21.9,145.6,110,3,233.0
1986226N30276,NA,NH,1986,1986,8,18,0,36.5,-75.8,70,1,229.0
1986228N19120,WP,NH,1986,1986,9,4,0,18.9,116.8,90,2,246.0
1986229N17256,EP,NH,1986,1986,8,16,18,17.8,-105.7,35,0,227.75
1986229N18130,WP,NH,1986,1986,8,16,18,18.4,129.9,40,0,227.75
1986232N15246,EP,NH,1986,1986,8,21,0,16.7,-120.2,45,0,232.0
1986233N10263,EP,NH,1986,1986,8,25,0,17.1,-110.8,115,4,236.0
1986241N18248,EP,NH,1986,1986,8,31,18,18.7,-120.3,40,0,242.75
1986243N13326,NA,NH,1986,1986,8,31,18,13.8,-40.8,30,-1,242.75
1986245N18274,NA,NH,1986,1986,9,3,6,20.2,-94.0,30,-1,245.25
1986250N11308,NA,NH,1986,1986,9,8,6,12.2,-59.4,50,0,250.25
1986252N06153,WP,NH,1986,1986,9,18,12,22.3,122.9,95,2,260.5
1986254N22309,NA,NH,1986,1986,9,12,18,27.2,-55.4,90,2,254.75
1986257N14230,EP,NH,1986,1986,9,15,12,16.0,-136.3,45,0,257.5
1986259N07170,WP,NH,1986,1986,9,25,0,19.7,140.0,120,4,267.0
1986259N13256,EP,NH,1986,1986,9,18,6,13.2,-118.2,60,0,260.25
1986262N12266,EP,NH,1986,1986,9,23,6,25.2,-109.9,75,1,265.25
1986264N12221,EP,NH,1986,1986,9,22,12,14.8,-140.3,70,1,264.5
1986270N05178,WP,NH,1986,1986,10,5,18,19.7,138.3,100,3,277.75
1986271N12267,EP,NH,1986,1986,10,2,0,22.5,-109.1,85,2,274.0
1986275N10134,WP,NH,1986,1986,10,9,12,16.3,113.3,45,0,281.5
1986276N07177,WP,NH,1986,1986,10,14,12,17.8,117.3,80,1,286.5
1986283N10179,WP,NH,1986,1986,10,17,6,19.4,144.3,110,3,289.25
1986287N09141,WP,NH,1986,1986,10,18,18,12.3,125.2,55,0,290.75
1986289N10267,EP,NH,1986,1986,10,19,6,13.4,-110.1,125,4,291.25
1986302N05178,WP,NH,1986,1986,11,9,6,14.0,116.2,60,0,312.25
1986308N11090,NI,NH,1986,1986,11,9,0,21.7,89.1,50,0,312.0
1986309N07162,WP,NH,1986,1986,11,15,0,17.8,114.2,55,0,318.0
1986311N12072,NI,NH,1986,1986,11,9,18,11.9,67.3,45,0,312.75
1986316N06146,WP,NH,1986,1986,11,21,6,18.9,123.9,100,3,324.25
1986323N23297,NA,NH,1986,1986,11,20,12,27.8,-59.6,75,1,323.5
1986325S10171,SP,SH,1987,1986,11,24,0,-15.2,169.5,55,0,146.0
1986330N05173,WP,NH,1986,1986,12,2,18,15.5,147.4,135,4,335.75
1986333N04179,WP,NH,1986,1986,12,4,6,8.3,161.3,40,0,337.25
1986343N05176,WP,NH,1986,1986,12,20,6,10.9,133.1,95,2,353.25
1986346S12173,SP,SH,1987,1986,12,15,18,-16.0,166.3,55,0,167.75
1986353N03178,WP,NH,1986,1986,12,29,0,13.7,137.3,90,2,362.0
1986356S07183,SP,SH,1987,1986,12,29,18,-17.4,-179.6,90,2,181.75
1986360S13195,SP,SH,1987,1986,12,31,0,-17.0,-161.0,65,1,183.0
1987006S06076,SI,SH,1987,1987,1,10,18,-11.3,80.1,45,0,193.75
1987007N06162,WP,NH,1987,1987,1,11,0,10.2,137.9,95,2,10.0
1987009S08095,SI,SH,1987,1987,1,10,18,-9.9,97.9,55,0,193.75
1987015S09187,SP,SH,1987,1987,1,18,12,-15.3,-168.6,100,3,201.5
1987015S16125,SI,SH,1987,1987,1,18,6,-18.2,120.2,55,0,201.25
1987016S13066,SI,SH,1987,1987,1,18,6,-17.2,68.9,75,1,201.25
1987019S12140,SP,SH,1987,1987,1,19,6,-12.6,139.0,30,-1,202.25
1987030N06089,NI,NH,1987,1987,2,2,6,13.5,87.4,55,0,32.25
1987031S15124,SI,SH,1987,1987,2,3,18,-17.9,119.4,50,0,217.75
1987034S16187,SP,SH,1987,1987,2,4,0,-16.0,-170.3,40,0,218.0
1987035S12160,SP,SH,1987,1987,2,6,18,-16.4,166.5,75,1,220.75
1987036S12140,SP,SH,1987,1987,2,11,0,-12.4,135.2,65,1,225.0
1987040S19051,SI,SH,1987,1987,2,12,18,-20.8,54.8,45,0,226.75
1987040S19174,SP,SH,1987,1987,2,8,18,-18.5,173.6,25,-1,222.75
1987053S15127,SI,SH,1987,1987,2,25,6,-19.3,121.0,60,0,239.25
1987058S10173,SP,SH,1987,1987,3,3,18,-21.4,-165.2,65,1,245.75
1987059S12196,SP,SH,1987,1987,3,1,12,-20.5,-158.6,40,0,243.5
1987062S13072,SI,SH,1987,1987,3,9,6,-14.0,73.5,75,1,251.25
1987065S11164,SP,SH,1987,1987,3,9,6,-17.3,163.7,65,1,251.25
1987093N05155,WP,NH,1987,1987,4,11,0,9.3,142.9,40,0,100.0
1987096S11144,SI,SH,1987,1987,4,12,18,-14.3,122.1,65,1,285.75
1987110S07073,SI,SH,1987,1987,4,25,6,-14.3,74.9,45,0,298.25
1987110S10179,SP,SH,1987,1987,4,24,0,-15.3,-168.7,55,0,297.0
1987110S27050,SI,SH,1987,1987,4,24,6,-29.2,43.0,75,1,297.25
1987140S08170,SP,SH,1987,1987,5,23,12,-14.4,158.4,45,0,326.5
1987145N21292,NA,NH,1987,1987,5,25,12,23.3,-69.3,30,-1,144.5
1987150N13095,NI,NH,1987,1987,6,4,6,21.1,90.6,55,0,154.25
1987155N16061,NI,NH,1987,1987,6,6,0,16.1,63.5,50,0,156.0
1987159N12264,EP,NH,1987,1987,6,8,6,12.3,-98.1,40,0,158.25
1987168N17118,WP,NH,1987,1987,6,18,18,20.8,112.8,35,0,168.75
1987176N10150,WP,NH,1987,1987,6,28,18,16.4,134.2,75,1,178.75
1987176S08087,SI,SH,1987,1987,6,25,0,-8.0,87.4,30,-1,359.0
1987185N13244,EP,NH,1987,1987,7,5,12,16.5,-121.5,45,0,185.5
1987187N13258,EP,NH,1987,1987,7,8,12,14.8,-116.0,55,0,188.5
1987188N10151,WP,NH,1987,1987,7,11,12,17.8,128.8,130,4,191.5
1987196N09146,WP,NH,1987,1987,7,19,12,18.0,125.3,65,1,199.5
1987196N15258,EP,NH,1987,1987,7,17,12,17.9,-112.4,50,0,197.5
1987200N04191,WP,NH,1987,1987,7,26,6,18.4,143.7,125,4,206.25
1987202N09144,WP,NH,1987,1987,7,25,12,18.4,124.4,65,1,205.5
1987203N11263,EP,NH,1987,1987,7,25,6,18.5,-104.6,85,2,205.25
1987205N12229,EP,NH,1987,1987,7,26,0,12.6,-139.8,55,0,206.0
1987209N12259,EP,NH,1987,1987,8,1,0,19.8,-113.3,70,1,212.0
1987213N11268,EP,NH,1987,1987,8,4,0,14.6,-106.4,105,3,215.0
1987216N10270,EP,NH,1987,1987,8,6,18,15.3,-99.1,55,0,217.75
1987219N08134,WP,NH,1987,1987,8,11,12,12.2,127.6,140,5,222.5
1987219N08155,WP,NH,1987,1987,8,17,6,16.4,123.5,85,2,228.25
1987220N34283,NA,NH,1987,1987,8,22,6,36.5,-43.0,65,1,233.25
1987222N26266,NA,NH,1987,1987,8,10,0,28.4,-94.4,40,0,221.0
1987225N13313,NA,NH,1987,1987,8,13,12,14.0,-51.0,30,-1,224.5
1987226N13241,EP,NH,1987,1987,8,17,18,14.1,-132.2,90,2,228.75
1987230N15340,NA,NH,1987,1987,8,20,6,15.7,-35.5,45,0,231.25
1987231N10159,WP,NH,1987,1987,8,26,0,17.9,130.2,130,4,237.0
1987232N07173,WP,NH,1987,1987,8,26,18,16.1,149.1,35,0,237.75
1987238N10213,EP,NH,1987,1987,8,27,18,11.6,-155.5,50,0,238.75
1987241N10241,EP,NH,1987,1987,8,29,6,10.2,-121.5,35,0,240.25
1987242N13257,EP,NH,1987,1987,9,1,12,17.4,-114.3,75,1,243.5
1987243N14328,NA,NH,1987,1987,8,31,0,14.5,-34.6,30,-1,242.0
1987244N11177,WP,NH,1987,1987,9,9,12,18.6,155.9,140,5,251.5
1987245N15133,WP,NH,1987,1987,9,8,18,20.6,122.4,105,3,250.75
1987247N09150,WP,NH,1987,1987,9,10,0,17.0,137.5,125,4,252.0
1987249N13297,NA,NH,1987,1987,9,6,6,12.9,-65.0,30,-1,248.25
1987249N15329,NA,NH,1987,1987,9,8,0,28.2,-39.4,45,0,250.0
1987250N29282,NA,NH,1987,1987,9,7,6,29.8,-78.5,30,-1,249.25
1987252N11342,NA,NH,1987,1987,9,11,12,12.3,-27.7,45,0,253.5
1987253N11260,EP,NH,1987,1987,9,13,6,15.1,-116.8,135,4,255.25
1987257N14306,NA,NH,1987,1987,9,14,0,15.0,-55.5,30,-1,256.0
1987258N15253,EP,NH,1987,1987,9,17,12,19.9,-113.4,65,1,259.5
1987263N10241,EP,NH,1987,1987,9,22,6,14.5,-121.8,100,3,264.25
1987263N10309,NA,NH,1987,1987,9,22,18,16.7,-69.1,110,3,264.75
1987264N10190,WP,NH,1987,1987,9,29,0,25.2,177.2,100,3,271.0
1987266N16148,WP,NH,1987,1987,9,26,0,20.6,140.8,110,3,268.0
1987267N17163,WP,NH,1987,1987,9,24,12,17.0,161.9,30,-1,266.5
1987270N15160,WP,NH,1987,1987,9,29,6,25.2,155.0,40,0,271.25
1987274N21249,EP,NH,1987,1987,10,1,6,22.4,-110.9,35,0,273.25
1987279N12256,EP,NH,1987,1987,10,9,6,15.1,-114.4,120,4,281.25
1987282N12137,WP,NH,1987,1987,10,15,12,26.7,131.8,95,2,287.5
1987282N15277,NA,NH,1987,1987,10,12,12,24.0,-82.9,65,1,284.5
1987287N12089,NI,NH,1987,1987,10,15,18,16.0,81.5,45,0,287.75
1987288N13168,WP,NH,1987,1987,10,20,0,17.3,141.1,140,5,292.0
1987300N10239,EP,NH,1987,1987,10,27,18,11.7,-124.4,35,0,299.75
1987303N06088,NI,NH,1987,1987,11,1,12,13.9,83.6,55,0,304.5
1987304S04086,SI,SH,1988,1987,11,7,0,-11.9,67.5,55,0,129.0
1987305N17283,NA,NH,1987,1987,10,31,18,16.5,-77.5,30,-1,303.75
1987311N10148,WP,NH,1987,1987,11,17,6,13.4,113.3,45,0,320.25
1987312N09095,NI,NH,1987,1987,11,12,18,15.3,81.2,50,0,315.75
1987320N03171,WP,NH,1987,1987,11,25,12,13.0,124.5,145,5,328.5
1987325N13126,WP,NH,1987,1987,11,24,18,12.7,109.4,45,0,327.75
1987325S06050,SI,SH,1988,1987,11,24,18,-11.5,41.1,40,0,146.75
1987336N10085,NI,NH,1987,1987,12,10,6,14.3,70.6,45,0,343.25
1987340S07095,SI,SH,1988,1987,12,11,0,-15.5,84.6,55,0,163.0
1987343N05154,WP,NH,1987,1987,12,16,0,11.8,124.8,100,3,349.0
1987351N09086,NI,NH,1987,1987,12,20,12,11.9,83.8,35,0,353.5
1987353S08177,SP,SH,1988,1987,12,20,0,-8.9,177.6,35,0,172.0
1987358S10070,SI,SH,1988,1987,12,27,0,-13.9,70.1,35,0,179.0
1988003S12171,SP,SH,1988,1988,1,13,18,-17.2,158.7,70,1,196.75
1988005N03174,WP,NH,1988,1988,1,10,12,9.9,155.1,115,4,9.5
1988006S05182,SP,SH,1988,1988,1,11,0,-15.0,165.4,140,5,194.0
1988012S11061,SI,SH,1988,1988,1,15,0,-16.3,50.2,65,1,198.0
1988021S12080,SI,SH,1988,1988,1,30,12,-24.1,38.3,115,4,213.5
1988028S07100,SI,SH,1988,1988,2,1,0,-18.1,95.8,65,1,215.0
1988037S13109,SI,SH,1988,1988,2,12,0,-17.1,90.1,90,2,226.0
1988050S13155,SP,SH,1988,1988,2,23,0,-14.6,155.6,45,0,237.0
1988055S10051,SI,SH,1988,1988,3,1,6,-18.9,38.5,85,2,244.25
1988055S10180,SP,SH,1988,1988,3,1,12,-18.0,169.0,105,3,244.5
1988058S19198,SP,SH,1988,1988,3,1,18,-25.4,-149.7,45,0,244.75
1988072S08088,SI,SH,1988,1988,3,19,0,-16.3,63.0,130,4,262.0
1988076S14056,SI,SH,1988,1988,3,19,0,-10.8,52.5,45,0,262.0
1988089S17048,SI,SH,1988,1988,3,28,18,-16.7,48.2,25,-1,271.75
1988100S15171,SP,SH,1988,1988,4,12,6,-18.2,170.8,70,1,286.25
1988125S10071,SI,SH,1988,1988,5,9,18,-15.0,64.6,40,0,313.75
1988138S07092,SI,SH,1988,1988,5,19,0,-12.7,96.5,35,0,323.0
1988150N19119,WP,NH,1988,1988,6,1,12,21.1,118.7,80,1,152.5
1988153N20275,NA,NH,1988,1988,5,31,12,20.3,-84.7,25,-1,151.5
1988156N18128,WP,NH,1988,1988,6,4,6,18.8,126.0,30,-1,155.25
1988160N14074,NI,NH,1988,1988,6,9,6,16.9,70.7,35,0,160.25
1988168N13248,EP,NH,1988,1988,6,15,12,13.0,-112.0,30,-1,166.5
1988169N14259,EP,NH,1988,1988,6,18,0,16.1,-101.6,60,0,169.0
1988170N05141,WP,NH,1988,1988,6,22,12,16.7,124.8,70,1,173.5
1988173N12268,EP,NH,1988,1988,6,22,6,15.1,-97.8,45,0,173.25
1988177N07137,WP,NH,1988,1988,6,27,6,9.9,126.2,45,0,178.25
1988184N19251,EP,NH,1988,1988,7,2,0,19.0,-108.6,25,-1,183.0
1988191N13256,EP,NH,1988,1988,7,11,6,17.3,-114.5,65,1,192.25
1988193N09149,WP,NH,1988,1988,7,17,0,16.5,127.0,115,4,198.0
1988202N15248,EP,NH,1988,1988,7,24,0,22.2,-128.3,55,0,205.0
1988208N27135,WP,NH,1988,1988,7,30,0,25.7,142.4,45,0,211.0
1988210N14251,EP,NH,1988,1988,7,30,12,15.4,-116.9,60,0,211.5
1988211N12239,EP,NH,1988,1988,8,3,12,14.7,-143.8,120,4,215.5
1988211N15225,EP,NH,1988,1988,7,29,18,15.9,-136.2,45,0,210.75
1988211N18230,EP,NH,1988,1988,7,28,18,17.5,-129.6,25,-1,209.75
1988213N11262,EP,NH,1988,1988,8,3,6,16.4,-115.2,125,4,215.25
1988218N13264,EP,NH,1988,1988,8,8,0,18.0,-110.5,90,2,220.0
1988218N21128,WP,NH,1988,1988,8,7,6,28.2,124.2,45,0,219.25
1988219N27175,WP,NH,1988,1988,8,11,0,28.5,160.3,45,0,223.0
1988219N32283,NA,NH,1988,1988,8,7,12,41.5,-69.0,35,0,219.5
1988221N30270,NA,NH,1988,1988,8,9,0,29.3,-89.1,45,0,221.0
1988226N22173,WP,NH,1988,1988,8,16,18,21.6,164.4,115,4,228.75
1988226N25286,NA,NH,1988,1988,8,13,0,25.0,-74.5,30,-1,225.0
1988227N18250,EP,NH,1988,1988,8,14,12,18.7,-108.8,30,-1,226.5
1988230N18254,EP,NH,1988,1988,8,17,18,19.1,-107.8,35,0,229.75
1988234N13299,NA,NH,1988,1988,8,21,6,13.0,-63.5,30,-1,233.25
1988234N13339,NA,NH,1988,1988,8,21,6,13.5,-21.9,30,-1,233.25
1988235N15317,NA,NH,1988,1988,8,28,12,30.8,-80.8,45,0,240.5
1988237N23154,WP,NH,1988,1988,8,28,12,21.9,158.2,35,0,240.5
1988237N30143,WP,NH,1988,1988,9,2,6,34.0,153.7,75,1,245.25
1988240N15248,EP,NH,1988,1988,8,27,0,14.8,-112.1,30,-1,239.0
1988242N12215,EP,NH,1988,1988,9,2,0,15.4,-159.8,110,3,245.0
1988242N13262,EP,NH,1988,1988,9,1,0,18.4,-109.5,80,1,244.0
1988245N20269,NA,NH,1988,1988,9,2,18,20.8,-96.6,65,1,245.75
1988246N26133,WP,NH,1988,1988,9,3,0,28.4,138.0,45,0,246.0
1988247N33300,NA,NH,1988,1988,9,5,0,43.1,-29.7,55,0,248.0
1988248N28267,NA,NH,1988,1988,9,4,0,28.0,-93.5,30,-1,247.0
1988249N18163,WP,NH,1988,1988,9,11,12,19.7,145.8,105,3,254.5
1988251N13343,NA,NH,1988,1988,9,8,12,17.5,-20.5,50,0,251.5
1988251N23268,NA,NH,1988,1988,9,10,0,28.7,-89.3,70,1,253.0
1988253N12306,NA,NH,1988,1988,9,14,0,19.7,-83.8,160,5,257.0
1988255N15132,WP,NH,1988,1988,9,14,12,18.0,138.2,45,0,257.5
1988255N21159,WP,NH,1988,1988,9,13,12,25.2,157.9,55,0,256.5
1988257N16252,EP,NH,1988,1988,9,12,18,16.3,-108.2,30,-1,255.75
1988260N15157,WP,NH,1988,1988,9,21,18,18.8,131.4,55,0,264.75
1988263N15126,WP,NH,1988,1988,9,21,12,21.4,117.0,60,0,264.5
1988263N18115,WP,NH,1988,1988,9,22,12,17.9,112.6,45,0,265.5
1988264N13328,NA,NH,1988,1988,9,23,18,15.3,-46.1,125,4,266.75
1988265N12218,EP,NH,1988,1988,9,25,0,17.0,-145.4,35,0,268.0
1988265N13263,EP,NH,1988,1988,9,24,0,17.2,-110.2,90,2,267.0
1988272N12339,NA,NH,1988,1988,9,27,18,11.5,-20.6,25,-1,270.75
1988273N09315,NA,NH,1988,1988,10,1,0,11.8,-57.7,40,0,274.0
1988274N12142,WP,NH,1988,1988,10,4,12,20.0,124.7,140,5,277.5
1988282N17153,WP,NH,1988,1988,10,14,12,23.6,130.9,90,2,287.5
1988285N09318,NA,NH,1988,1988,10,22,6,11.9,-83.2,125,4,295.25
1988285N18251,EP,NH,1988,1988,10,11,6,17.5,-109.3,30,-1,284.25
1988290N08145,WP,NH,1988,1988,10,20,6,16.3,124.6,75,1,293.25
1988291N15095,NI,NH,1988,1988,10,18,6,18.4,91.8,35,0,291.25
1988294N13287,NA,NH,1988,1988,10,20,0,13.0,-72.7,30,-1,293.0
1988295N10138,WP,NH,1988,1988,10,24,12,14.6,122.8,125,4,297.5
1988304S08077,SI,SH,1989,1988,11,2,18,-11.9,78.4,75,1,124.75
1988306N15130,WP,NH,1988,1988,11,1,18,12.3,125.7,25,-1,305.75
1988307N09131,WP,NH,1988,1988,11,5,12,10.2,113.3,65,1,309.5
1988308N09140,WP,NH,1988,1988,11,6,6,9.8,129.9,125,4,310.25
1988310S08100,SI,SH,1989,1988,11,16,6,-13.4,72.4,100,3,138.25
1988319N08090,NI,NH,1988,1988,11,18,12,19.7,93.0,55,0,322.5
1988323N15286,NA,NH,1988,1988,11,26,0,48.0,-43.0,65,-4,330.0
1988327N06100,NI,NH,1988,1988,11,29,12,21.8,89.0,110,3,333.5
1988341N08090,NI,NH,1988,1988,12,7,12,10.8,90.5,45,0,341.5
1988347S12128,SI,SH,1989,1988,12,17,0,-18.3,115.3,85,2,169.0
1988356N05142,WP,NH,1988,1988,12,24,0,14.7,125.0,55,0,358.0
1988364S17148,SP,SH,1989,1989,1,2,6,-20.2,165.0,60,0,185.25
1989006S13184,SP,SH,1989,1989,1,8,0,-17.0,-171.6,45,0,191.0
1989006S15044,SI,SH,1989,1989,1,12,18,-17.5,42.2,75,1,195.75
1989010N16212,WP,NH,1989,1989,1,19,0,15.2,145.7,55,0,18.0
1989018S10082,SI,SH,1989,1989,1,23,18,-19.5,81.3,115,4,206.75
1989024S11064,SI,SH,1989,1989,1,28,18,-19.6,57.6,90,2,211.75
1989035S11106,SI,SH,1989,1989,2,9,6,-20.7,107.3,75,1,223.25
1989037S16164,SP,SH,1989,1989,2,14,12,-19.0,157.9,130,4,228.5
1989044S12102,SI,SH,1989,1989,2,22,12,-13.8,82.4,125,4,236.5
1989047S13079,SI,SH,1989,1989,2,20,0,-18.6,72.5,65,1,234.0
1989052S27233,SP,SH,1989,1989,2,25,12,-26.9,-140.6,90,2,239.5
1989053S14210,SP,SH,1989,1989,2,26,0,-22.4,-157.2,90,2,240.0
1989053S15170,SP,SH,1989,1989,2,27,0,-21.3,170.8,100,3,241.0
1989054S17117,SI,SH,1989,1989,2,24,0,-20.0,117.3,45,0,238.0
1989060S09097,SI,SH,1989,1989,3,3,6,-17.7,99.4,35,0,245.25
1989067S17041,SI,SH,1989,1989,3,9,0,-22.3,41.5,35,0,251.0
1989080S16066,SI,SH,1989,1989,3,26,12,-19.5,50.1,65,1,268.5
1989084S18122,SI,SH,1989,1989,3,28,18,-20.3,109.1,100,3,270.75
1989086S08081,SI,SH,1989,1989,3,29,12,-10.6,73.7,30,-1,271.5
1989087S11073,SI,SH,1989,1989,4,2,0,-14.7,70.1,105,3,275.0
1989088S15187,SP,SH,1989,1989,4,1,12,-21.7,177.6,50,0,274.5
1989089S11158,SP,SH,1989,1989,4,3,12,-17.9,148.8,120,4,276.5
1989094S05086,SI,SH,1989,1989,4,7,0,-12.8,72.1,45,0,280.0
1989096S13159,SP,SH,1989,1989,4,9,18,-18.0,164.8,110,3,282.75
1989103N07154,WP,NH,1989,1989,4,21,0,12.6,145.9,140,5,110.0
1989106S11128,SI,SH,1989,1989,4,22,6,-17.4,116.2,140,5,295.25
1989122S09162,SP,SH,1989,1989,5,6,6,-15.1,156.0,50,0,309.25
1989126S13178,SP,SH,1989,1989,5,8,0,-12.2,166.1,35,0,311.0
1989134N07138,WP,NH,1989,1989,5,19,18,19.8,115.2,75,1,138.75
1989142N11114,WP,NH,1989,1989,5,24,12,15.8,109.2,75,1,143.5
