sid,basin,sphere,season,year,month,day,hour,lat,lon,lmi,occurtime
1990228N15141,WP,NH,1990,1990,8,21,6,28.45,135.05,95,232.25
1990229N11249,EP,NH,1990,1990,8,17,6,11.3,-115.3,45,228.25
1990229N11261,EP,NH,1990,1990,8,21,6,16.85,-119.55,110,232.25
1990232N13141,WP,NH,1990,1990,8,29,6,18.35,107.52,90,240.25
1990232N22089,NI,NH,1990,1990,8,20,12,20.5,88.5,35,231.5
1990234N14248,EP,NH,1990,1990,8,25,0,14.85,-124.97,60,236.0
1990235N10152,WP,NH,1990,1990,8,24,18,12.95,143.45,45,235.75
1990236N13314,NA,NH,1990,1990,8,31,0,28.85,-57.3,105,242.0
1990236N14264,EP,NH,1990,1990,8,26,12,19.15,-109.45,75,237.5
1990237N13142,WP,NH,1990,1990,8,25,18,13.6,140.1,55,236.75
1990237N13325,NA,NH,1990,1990,8,28,6,21.75,-43.55,75,239.25
1990245N16149,WP,NH,1990,1990,9,6,12,20.33,126.91,100,248.5
1990245N20123,WP,NH,1990,1990,9,3,18,25.6,121.63,45,245.75
1990246N23089,NI,NH,,,,,,,,,
1990247N07337,NA,NH,1990,1990,9,6,18,14.7,-36.4,65,248.75
1990250N13157,WP,NH,1990,1990,9,17,0,16.3,112.5,70,259.0
1990251N06171,WP,NH,1990,1990,9,16,12,23.55,130.03,130,258.5
1990251N12238,EP,NH,1990,1990,9,11,0,14.75,-131.94,125,253.0
1990253N12248,EP,NH,1990,1990,9,10,12,12.7,-111.9,70,252.5
1990253N13258,EP,NH,1990,1990,9,11,0,16.7,-108.2,60,253.0
1990254N24114,WP,NH,1990,1990,9,12,0,21.0,113.0,30,254.0
1990261N12141,WP,NH,1990,1990,9,28,0,27.97,126.69,100,270.0
1990262N15315,NA,NH,1990,1990,9,20,12,16.4,-48.3,80,262.5
1990262S07074,SI,SH,1991,1990,9,23,6,-8.7,64.6,60,84.25
1990264N14328,NA,NH,1990,1990,9,22,6,16.1,-33.2,60,264.25
1990267N13252,EP,NH,1990,1990,9,26,12,15.15,-122.15,140,268.5
1990270N13261,EP,NH,1990,1990,9,28,12,11.75,-101.85,60,270.5
1990271N13153,WP,NH,1990,1990,10,5,0,24.6,128.2,100,277.0
1990272N10223,EP,NH,1990,1990,10,1,0,15.82,-142.83,25,273.0
1990272N11121,WP,NH,1990,1990,10,1,0,12.4,116.1,55,273.0
1990277N16301,NA,NH,1990,1990,10,4,6,16.5,-60.1,50,276.25
1990279N36316,NA,NH,1990,1990,10,14,12,40.0,-67.5,45,286.5
1990280N18091,NI,NH,1990,1990,10,7,6,20.5,88.0,50,279.25
1990282N15250,EP,NH,1990,1990,10,10,0,15.4,-114.7,65,282.0
1990283N15129,WP,NH,1990,1990,10,10,6,14.8,125.7,45,282.25
1990283N23281,NA,NH,1990,1990,10,10,18,25.2,-82.5,40,282.75
1990287N13156,WP,NH,1990,1990,10,21,0,25.25,144.73,115,293.0
1990288N15118,WP,NH,1990,1990,10,17,6,14.12,112.73,65,289.25
1990288S08074,SI,SH,1991,1990,10,18,6,-7.0,71.0,60,109.25
1990289N10261,EP,NH,1990,1990,10,20,6,15.15,-110.65,145,292.25
1990289N22300,NA,NH,1990,1990,10,18,0,23.35,-63.33,55,290.0
1990295N11261,EP,NH,1990,1990,10,25,18,17.35,-107.46,100,297.75
1990304N08092,NI,NH,1990,1990,11,2,6,16.8,84.8,65,305.25
1990304N11088,NI,NH,1990,1990,11,1,12,14.0,86.5,60,304.5
1990309N08167,WP,NH,1990,1990,11,26,18,13.82,128.4,155,329.75
1990310N07152,WP,NH,1990,1990,11,11,18,9.15,130.58,165,314.75
1990312N12121,WP,NH,1990,1990,11,11,0,12.6,112.48,50,314.0
1990318N14082,NI,NH,1990,1990,11,14,12,14.0,80.5,35,317.5
1990319N07197,WP,NH,1990,1990,11,23,6,8.62,161.55,150,326.25
1990320N15076,NI,NH,1990,1990,11,17,18,15.0,72.0,50,320.75
1990327S07175,SP,SH,1991,1990,11,27,0,-16.48,175.06,120,149.0
1990334S08078,SI,SH,1991,1990,12,3,0,-14.27,78.43,60,155.0
1990343S10128,SI,SH,1991,1990,12,10,12,-12.92,128.64,90,162.5
1990347N05173,WP,NH,1990,1990,12,18,18,10.88,151.0,165,351.75
1990348N04087,NI,NH,1990,1990,12,15,12,10.75,86.05,60,348.5
1990350S11165,SP,SH,1991,1990,12,22,18,-15.8,146.96,100,174.75
1991008S09078,SI,SH,1991,1991,1,16,6,-18.65,81.79,65,199.25
1991013S04096,SI,SH,1991,1991,1,29,18,-17.08,62.2,125,212.75
1991015N02087,NI,NH,1991,1991,1,16,0,4.9,81.5,60,15.0
1991046S15122,SI,SH,1991,1991,2,17,0,-14.58,121.42,65,231.0
1991046S18150,SI,SH,1991,1991,2,23,6,-19.95,115.66,60,237.25
1991047S16041,SI,SH,1991,1991,2,16,18,-18.13,42.17,45,230.75
1991053S21040,SI,SH,1991,1991,2,26,6,-25.28,37.74,105,240.25
1991055S12142,SP,SH,1991,1991,2,26,18,-17.2,150.2,45,240.75
1991057S10087,SI,SH,1991,1991,2,28,0,-15.75,87.55,90,242.0
1991062N04156,WP,NH,1991,1991,3,8,0,5.88,143.67,65,66.0
1991062S09168,SP,SH,1991,1991,3,5,18,-17.8,156.1,60,247.75
1991071N09130,WP,NH,1991,1991,3,13,0,9.92,125.34,60,71.0
1991074S11158,SP,SH,1991,1991,3,17,0,-14.4,161.9,55,259.0
1991077N03165,WP,NH,1991,1991,3,24,0,17.05,153.59,110,82.0
1991080S06092,SI,SH,1991,1991,3,26,12,-11.92,80.68,100,268.5
1991083S11100,SI,SH,1991,1991,3,26,0,-10.82,100.25,105,268.0
1991089S18052,SI,SH,1991,1991,3,31,6,-16.65,51.77,55,273.25
1991099S10132,SI,SH,1991,1991,4,14,6,-13.58,119.58,110,287.25
1991105S12103,SI,SH,1991,1991,4,19,0,-19.58,103.69,60,292.0
1991111N04145,WP,NH,1991,1991,4,22,6,4.7,136.2,55,111.25
1991113N10091,NI,NH,1991,1991,4,29,12,20.7,90.55,135,118.5
1991124N05152,WP,NH,1991,1991,5,12,0,14.25,131.75,145,131.0
1991124S08154,SP,SH,1991,1991,5,8,0,-9.23,154.29,60,311.0
1991136N11238,EP,NH,1991,1991,5,18,12,10.15,-123.76,70,137.5
1991150N14091,NI,NH,1991,1991,6,1,12,19.65,89.8,80,151.5
1991156S07084,SI,SH,1991,1991,6,7,0,-9.1,77.9,60,341.0
1991158S10081,SI,SH,1991,1991,6,7,12,-10.0,78.3,45,341.5
1991163N11128,WP,NH,1991,1991,6,13,12,13.7,124.88,60,163.5
1991165N11143,WP,NH,1991,1991,6,17,6,12.9,141.2,45,167.25
1991166N10257,EP,NH,1991,1991,6,18,12,12.95,-115.35,70,168.5
1991168N11265,EP,NH,1991,1991,6,23,6,13.45,-121.55,145,173.25
1991174N13259,EP,NH,1991,1991,6,24,12,17.8,-105.6,60,174.5
1991180N13267,EP,NH,1991,1991,6,29,12,15.15,-96.09,55,179.5
1991181N26282,NA,NH,1991,1991,7,4,18,37.9,-61.1,45,184.75
1991187N06139,WP,NH,1991,1991,7,13,0,18.4,109.93,65,193.0
1991187N23264,NA,NH,1991,1991,7,6,6,23.3,-96.8,30,186.25
1991190N13129,WP,NH,1991,1991,7,9,6,13.5,126.3,35,189.25
1991194N11147,WP,NH,1991,1991,7,18,12,20.75,122.56,95,198.5
1991196N06153,WP,NH,1991,1991,7,21,6,15.12,125.38,65,201.25
1991197N09248,EP,NH,1991,1991,7,16,18,11.75,-119.28,75,196.75
1991200N05157,WP,NH,1991,1991,7,28,6,29.52,127.22,100,208.25
1991207N20105,WP,NH,1991,1991,7,28,0,21.2,107.8,35,208.0
1991208N20090,NI,NH,1991,1991,7,28,0,20.5,88.2,35,208.0
1991210N11253,EP,NH,1991,1991,8,3,18,17.8,-131.65,115,214.75
1991216N12262,EP,NH,1991,1991,8,6,12,16.35,-109.05,75,217.5
1991219N25165,WP,NH,1991,1991,8,8,0,25.28,163.72,70,219.0
1991220N10133,WP,NH,1991,1991,8,15,18,20.35,111.69,80,226.75
1991220N13258,EP,NH,1991,1991,8,10,6,16.7,-110.7,40,221.25
1991220N20160,WP,NH,1991,1991,8,14,0,26.77,140.92,65,225.0
1991223N19162,WP,NH,1991,1991,8,12,0,21.2,158.3,40,223.0
1991226N18159,WP,NH,1991,1991,8,15,0,21.28,152.68,55,226.0
1991228N26286,NA,NH,1991,1991,8,19,0,40.24,-71.52,80,230.0
1991233N22147,WP,NH,1991,1991,8,22,6,23.7,146.0,45,233.25
1991234N20089,NI,NH,1991,1991,8,22,6,21.3,87.5,35,233.25
1991237N15337,NA,NH,1991,1991,8,24,18,14.9,-23.9,30,235.75
1991239N20133,WP,NH,1991,1991,8,31,6,38.32,142.23,55,242.25
1991241N11329,NA,NH,1991,1991,8,29,18,11.3,-38.9,45,240.75
1991243N05172,WP,NH,1991,1991,9,7,6,26.37,139.3,120,249.25
1991244N19126,WP,NH,1991,1991,9,5,0,20.35,114.65,50,247.0
1991248N27304,NA,NH,1991,1991,9,7,12,27.25,-61.53,115,249.5
1991250N10334,NA,NH,1991,1991,9,10,6,14.9,-47.3,65,252.25
1991251N12138,WP,NH,1991,1991,9,13,6,28.62,127.98,100,255.25
1991252N24311,NA,NH,1991,1991,9,11,0,36.5,-38.7,60,253.0
1991253S09080,SI,SH,1992,1991,9,12,0,-12.05,80.85,60,73.0
1991256N13171,WP,NH,1991,1991,9,22,0,15.52,134.61,125,264.0
1991256N14148,WP,NH,1991,1991,9,16,18,22.07,132.12,60,258.75
1991256N17253,EP,NH,1991,1991,9,13,6,18.51,-107.22,35,255.25
1991257N16130,WP,NH,1991,1991,9,22,12,21.88,122.66,110,264.5
1991259N14258,EP,NH,1991,1991,9,17,18,17.7,-103.3,60,259.75
1991264N10260,EP,NH,1991,1991,9,25,12,13.45,-116.05,145,267.5
1991264N15084,NI,NH,1991,1991,9,21,6,15.5,83.5,30,263.25
1991268N12264,EP,NH,1991,1991,9,29,12,16.25,-106.05,145,271.5
1991274N08164,WP,NH,1991,1991,10,8,0,17.95,151.23,130,280.0
1991274N14149,WP,NH,1991,1991,10,7,0,19.27,131.61,125,279.0
1991277N13251,EP,NH,1991,1991,10,5,12,16.35,-108.54,100,277.5
1991281N12265,EP,NH,1991,1991,10,9,6,15.15,-100.95,75,281.25
1991285N15090,NI,NH,1991,1991,10,13,18,21.5,89.7,55,285.75
1991285S08064,SI,SH,1992,1991,10,13,6,-7.9,62.0,55,104.25
1991288N19274,NA,NH,1991,1991,10,15,6,19.5,-85.1,35,287.25
1991289N06156,WP,NH,1991,1991,10,23,18,14.42,136.33,160,295.75
1991290S10077,SI,SH,1992,1991,10,19,6,-12.2,74.7,60,110.25
1991298N13318,NA,NH,1991,1991,10,25,0,13.8,-44.9,35,297.0
1991299N27295,NA,NH,1991,1991,10,27,18,30.8,-67.2,40,299.75
1991300N06149,WP,NH,1991,1991,10,29,0,7.9,143.1,55,301.0
1991301N08173,WP,NH,1991,1991,11,9,12,18.45,131.73,140,312.5
1991301N10083,NI,NH,1991,1991,10,28,18,11.5,81.0,35,300.75
1991302N44301,NA,NH,1991,1991,10,29,12,41.0,-56.0,35,301.5
1991304N08140,WP,NH,1991,1991,11,5,6,11.12,124.05,60,308.25
1991307N06177,WP,NH,1991,1991,11,8,18,16.42,148.26,65,311.75
1991311N10256,EP,NH,1991,1991,11,9,18,13.25,-113.25,100,312.75
1991313N10095,NI,NH,1991,1991,11,14,0,11.05,81.4,60,317.0
1991313N17146,WP,NH,1991,1991,11,10,0,18.0,142.2,60,313.0
1991317N09141,WP,NH,1991,1991,11,15,18,11.92,126.0,60,318.75
1991317S07164,SP,SH,1992,1991,11,15,12,-8.52,168.78,65,137.5
1991320N06171,WP,NH,1991,1991,11,26,12,9.48,149.85,165,329.5
1991324S08074,SI,SH,1992,1991,11,23,18,-14.4,71.67,65,145.75
1991329N04181,WP,NH,1991,1991,11,29,18,9.18,164.28,85,332.75
1991335S04095,SI,SH,1992,1991,12,5,18,-10.42,96.72,130,157.75
1991338S08181,SP,SH,1992,1991,12,8,12,-14.08,-172.52,140,160.5
1991339S10203,SP,SH,1992,1991,12,9,18,-14.6,-155.73,90,161.75
1991348S23218,SP,SH,1992,1991,12,15,0,-19.4,-136.27,55,167.0
1991352S08066,SI,SH,1992,1991,12,20,0,-10.35,74.81,65,172.0
1991360S13058,SI,SH,1992,1991,12,30,18,-13.29,59.8,60,182.75
1992003N03176,WP,NH,1992,1992,1,8,18,6.83,163.12,65,7.75
1992005S07172,SP,SH,1992,1992,1,9,18,-17.68,164.29,120,192.75
1992006S13134,SP,SH,1992,1992,1,8,18,-14.03,138.8,45,191.75
1992017S12198,SP,SH,1992,1992,1,18,12,-19.7,-153.9,55,201.5
1992017S13196,SP,SH,1992,1992,1,18,6,-18.42,-154.42,55,201.25
1992027N05206,EP,NH,1992,1992,1,30,18,6.27,-165.48,85,29.75
1992036S11212,SP,SH,1992,1992,2,7,6,-16.22,-138.89,65,221.25
1992039S14063,SI,SH,1992,1992,2,10,6,-19.93,64.53,60,224.25
1992044S09181,SP,SH,1992,1992,2,15,6,-13.41,167.99,95,229.25
1992044S14128,SI,SH,1992,1992,2,13,12,-14.5,122.8,45,227.5
1992048S18067,SI,SH,1992,1992,2,19,12,-16.5,69.1,60,233.5
1992050S19155,SP,SH,1992,1992,2,20,0,-22.65,152.76,50,234.0
1992054S14044,SI,SH,1992,1992,2,24,6,-14.75,46.16,55,238.25
1992055S11086,SI,SH,1992,1992,2,29,12,-19.97,74.17,100,243.5
1992055S12119,SI,SH,1992,1992,3,1,12,-17.08,117.12,105,244.5
1992055S13169,SP,SH,1992,1992,2,29,0,-14.05,159.75,125,243.0
1992055S17053,SI,SH,1992,1992,2,26,6,-17.5,60.4,55,240.25
1992056S11102,SI,SH,1992,1992,3,1,12,-14.45,89.01,125,244.5
1992057S17052,SI,SH,1992,1992,2,28,18,-13.85,57.43,50,242.75
1992058S15060,SI,SH,1992,1992,2,29,0,-18.11,62.66,50,243.0
1992060S18061,SI,SH,1992,1992,2,29,6,-18.4,60.7,35,243.25
1992061S19061,SI,SH,1992,1992,3,1,6,-19.2,59.9,30,244.25
1992064S10184,SP,SH,1992,1992,3,8,12,-16.92,172.15,145,251.5
1992074S12185,SP,SH,1992,1992,3,16,12,-15.7,-164.9,65,259.5
1992076S15194,SP,SH,1992,1992,3,16,12,-17.8,-164.0,65,259.5
1992078S27198,SP,SH,1992,1992,3,18,0,-26.52,-161.95,50,261.0
1992084S10212,SP,SH,1992,1992,3,25,18,-14.78,-149.45,60,268.75
1992088N05188,EP,NH,1992,1992,3,29,6,5.53,-173.5,45,88.25
1992088S23215,SP,SH,1992,1992,3,27,0,-23.2,-145.0,45,270.0
1992096S05101,SI,SH,1992,1992,4,15,12,-15.0,83.88,120,289.5
1992096S08132,SI,SH,1992,1992,4,9,0,-11.68,128.62,120,283.0
1992113N24301,NA,NH,1992,1992,4,22,12,25.2,-62.0,35,112.5
1992118S11179,SP,SH,1992,1992,4,30,18,-16.72,169.16,60,304.75
1992136N10090,NI,NH,1992,1992,5,19,0,18.5,93.6,65,139.0
1992154N11258,EP,NH,1992,1992,6,4,0,16.7,-103.4,65,155.0
1992155N10070,NI,NH,1992,1992,6,7,6,10.9,62.5,65,158.25
1992160N12060,NI,NH,1992,1992,6,9,6,12.0,60.0,55,160.25
1992167N12088,NI,NH,1992,1992,6,16,12,17.7,88.8,60,167.5
1992169N14246,EP,NH,1992,1992,6,17,6,14.8,-114.5,35,168.25
1992172N07144,WP,NH,1992,1992,6,27,6,21.12,123.9,105,178.25
1992174N13126,WP,NH,1992,1992,6,24,18,14.37,116.5,55,175.75
1992175N12269,EP,NH,1992,1992,6,27,0,14.55,-109.65,135,178.0
1992175N16249,EP,NH,1992,1992,6,23,0,16.5,-112.8,35,174.0
1992176N06145,WP,NH,1992,1992,7,1,0,14.2,131.13,60,182.0
1992178N25275,NA,NH,1992,1992,6,26,0,27.0,-84.5,30,177.0
1992185N13265,EP,NH,1992,1992,7,6,6,19.75,-112.63,90,187.25
1992188N07156,WP,NH,1992,1992,7,11,18,16.7,117.03,85,192.75
1992190N08141,WP,NH,1992,1992,7,9,6,12.5,134.0,45,190.25
1992191N12252,EP,NH,1992,1992,7,13,18,16.85,-122.25,120,194.75
1992194N07140,WP,NH,1992,1992,7,15,0,17.03,123.23,50,196.0
1992195N14254,EP,NH,1992,1992,7,17,6,15.95,-115.75,130,198.25
1992197N11266,EP,NH,1992,1992,7,21,12,17.55,-120.45,100,202.5
1992198N13135,WP,NH,1992,1992,7,17,0,11.7,132.3,45,198.0
1992206N25161,WP,NH,1992,1992,7,26,6,26.7,157.89,50,207.25
1992207N18090,NI,NH,1992,1992,7,26,6,19.6,87.6,45,207.25
1992207N29298,NA,NH,1992,1992,7,25,6,29.1,-62.8,35,206.25
1992208N13246,EP,NH,1992,1992,7,28,12,12.5,-123.2,50,209.5
1992210N14254,EP,NH,1992,1992,7,31,6,21.55,-118.15,65,212.25
1992211N39164,WP,NH,1992,1992,7,30,0,40.6,167.0,30,211.0
1992212N05154,WP,NH,1992,1992,8,6,12,24.17,131.25,105,218.5
1992212N20135,WP,NH,1992,1992,8,3,6,29.77,132.95,50,215.25
1992213N12256,EP,NH,1992,1992,8,12,0,12.0,-158.6,70,224.0
1992216N06182,WP,NH,1992,1992,8,11,6,21.02,148.69,115,223.25
1992216N10145,WP,NH,1992,1992,8,3,12,10.5,142.0,35,215.5
1992223N15236,EP,NH,1992,1992,8,11,0,17.15,-127.23,50,223.0
1992227N13130,WP,NH,1992,1992,8,15,6,15.98,128.71,55,227.25
1992227N17112,WP,NH,1992,1992,8,16,12,20.95,117.28,55,228.5
1992229N24162,WP,NH,1992,1992,8,16,18,24.3,161.0,45,228.75
1992230N11325,NA,NH,1992,1992,8,25,18,27.85,-89.43,120,237.75
1992231N19249,EP,NH,1992,1992,8,19,12,19.25,-118.24,65,231.5
1992233N07173,WP,NH,1992,1992,8,24,6,8.3,156.5,45,236.25
1992233N16254,EP,NH,1992,1992,8,22,18,23.85,-113.72,75,234.75
1992236N07159,WP,NH,1992,1992,8,29,0,14.2,142.7,135,241.0
1992237N14144,WP,NH,1992,1992,8,25,0,16.45,139.16,55,237.0
1992239N19135,WP,NH,1992,1992,8,27,6,21.4,133.2,55,239.25
1992241N11253,EP,NH,1992,1992,8,29,6,12.4,-117.4,65,241.25
1992241N13237,EP,NH,1992,1992,8,28,18,14.3,-128.9,60,240.75
1992242N13166,WP,NH,1992,1992,9,6,12,23.23,148.13,115,249.5
1992245N31118,WP,NH,,,,,,,,,
1992246N36121,WP,NH,1992,1992,9,1,0,35.86,120.83,25,244.0
1992247N10258,EP,NH,1992,1992,9,6,6,14.55,-123.15,130,249.25
1992248N19166,WP,NH,1992,1992,9,11,6,25.02,161.0,110,254.25
1992249N12229,EP,NH,1992,1992,9,10,12,14.65,-157.72,130,253.5
1992255N19247,EP,NH,1992,1992,9,13,12,17.55,-121.93,60,256.5
1992258N17249,EP,NH,1992,1992,9,23,6,18.95,-134.75,80,266.25
1992259N11159,WP,NH,1992,1992,9,20,18,18.9,122.8,55,263.75
1992261N15116,WP,NH,1992,1992,9,19,6,19.1,111.0,55,262.25
1992262N10262,EP,NH,1992,1992,9,29,6,16.95,-112.65,130,272.25
1992262N17252,EP,NH,1992,1992,9,19,0,19.95,-112.67,60,262.0
1992262N34301,NA,NH,1992,1992,9,21,18,37.45,-52.24,100,264.75
1992263N05175,WP,NH,1992,1992,9,24,12,18.23,156.8,55,267.5
1992265N06155,WP,NH,1992,1992,9,24,18,18.5,155.5,45,267.75
1992265N18099,NI,NH,1992,1992,9,22,6,19.3,92.0,45,265.25
1992266N30327,NA,NH,1992,1992,9,24,0,35.65,-34.66,100,267.0
1992267N33285,NA,NH,1992,1992,9,25,0,34.3,-74.3,45,268.0
1992268N11193,WP,NH,1992,1992,10,2,12,23.87,163.16,115,275.5
1992269S05087,SI,SH,1993,1992,9,27,6,-8.55,88.35,65,88.25
1992270N11325,NA,NH,1992,1992,10,1,0,25.4,-43.9,45,274.0
1992271N26291,NA,NH,1992,1992,9,30,6,30.0,-78.1,55,273.25
1992273N12077,NI,NH,1992,1992,10,2,0,17.6,62.7,65,275.0
1992275N14260,EP,NH,1992,1992,10,3,0,15.75,-102.44,115,276.0
1992277N16140,WP,NH,1992,1992,10,13,12,18.43,129.38,155,286.5
1992279N08175,WP,NH,1992,1992,10,7,12,9.5,165.8,50,280.5
1992279N10097,NI,NH,1992,1992,10,7,6,13.2,86.5,45,280.25
1992281N11263,EP,NH,1992,1992,10,9,18,18.45,-104.14,90,282.75
1992283N14165,WP,NH,1992,1992,10,9,18,13.5,161.5,45,282.75
1992285N14164,WP,NH,1992,1992,10,11,12,17.7,162.0,35,284.5
1992286N12115,WP,NH,1992,1992,10,16,12,14.4,118.13,65,289.5
1992288N10089,NI,NH,1992,1992,10,21,12,20.95,91.8,60,294.5
1992288N10253,EP,NH,1992,1992,10,14,18,10.2,-111.3,50,287.75
1992289N08135,WP,NH,1992,1992,10,26,12,14.25,117.98,80,299.5
1992289N09171,WP,NH,1992,1992,10,20,12,11.85,146.51,65,293.5
1992290N11253,EP,NH,1992,1992,10,17,12,13.0,-120.7,65,290.5
1992292S09083,SI,SH,1993,1992,10,20,0,-12.45,81.35,55,111.0
1992297N26299,NA,NH,1992,1992,10,24,12,30.55,-58.63,50,297.5
1992298N10188,WP,NH,1992,1992,10,28,6,19.55,166.27,105,301.25
1992300N13249,EP,NH,1992,1992,10,27,6,16.0,-116.5,55,300.25
1992302N06150,WP,NH,1992,1992,11,5,0,17.15,136.26,145,309.0
1992304N18178,WP,NH,1992,1992,11,1,6,18.5,167.7,45,305.25
1992306N12093,NI,NH,1992,1992,11,5,0,16.15,86.45,65,309.0
1992311N06107,NI,NH,1992,1992,11,11,12,7.95,84.3,70,315.5
1992314N08141,NI,NH,1992,1992,11,20,18,19.72,90.96,115,324.75
1992318N06182,WP,NH,1992,1992,11,20,18,10.78,157.6,165,324.75
1992318N11160,WP,NH,1992,1992,11,20,6,19.93,139.66,125,324.25
1992327N11206,EP,NH,1992,1992,11,22,12,11.88,-155.5,35,326.5
1992331S11082,SI,SH,1993,1992,11,28,6,-10.4,79.6,80,150.25
1992335N03077,NI,NH,1992,1992,11,30,12,3.6,78.7,55,334.5
1992338S04173,SP,SH,1993,1992,12,8,6,-13.15,177.65,125,160.25
1992352S11100,SI,SH,1993,1992,12,19,12,-12.85,96.32,55,171.5
1992354N03075,NI,NH,1992,1992,12,21,0,5.8,67.6,60,355.0
1992357S13143,SP,SH,1993,1993,1,1,0,-11.71,157.48,70,184.0
1992358S07161,SP,SH,1993,1993,1,2,6,-16.68,177.52,115,185.25
1992361S23039,SI,SH,1993,1992,12,28,18,-27.6,47.5,45,180.75
1993002S17196,SP,SH,1993,1993,1,2,12,-19.25,-156.86,55,185.5
1993011S12214,SP,SH,1993,1993,1,12,6,-11.4,-152.1,55,195.25
1993012S09074,SI,SH,1993,1993,1,19,12,-19.32,55.61,110,202.5
1993016S06091,SI,SH,1993,1993,1,25,0,-15.2,67.23,120,208.0
1993016S16042,SI,SH,1993,1993,1,20,6,-20.05,42.6,75,203.25
1993023S14120,SI,SH,1993,1993,1,26,0,-16.17,118.1,65,209.0
1993025S12136,SP,SH,1993,1993,1,26,12,-14.1,136.4,50,209.5
1993029S11178,SP,SH,1993,1993,1,30,18,-12.45,-174.44,75,213.75
1993034S12151,SP,SH,1993,1993,2,7,6,-16.99,152.06,125,221.25
1993034S14191,SP,SH,1993,1993,2,5,0,-15.7,-172.4,60,219.0
1993041S16052,SI,SH,1993,1993,2,12,18,-21.65,51.0,65,226.75
1993043S11193,SP,SH,1993,1993,2,12,12,-15.33,-164.4,90,226.5
1993045S13170,SP,SH,1993,1993,2,16,18,-18.42,178.5,60,230.75
1993051S14046,SI,SH,1993,1993,2,21,6,-15.05,44.36,55,235.25
1993053S12161,SP,SH,1993,1993,2,26,18,-17.89,159.38,120,240.75
1993056S21051,SI,SH,1993,1993,2,25,12,-25.25,55.66,55,239.5
1993059N05136,WP,NH,1993,1993,2,28,12,7.3,131.3,45,58.5
1993059S20052,SI,SH,1993,1993,3,1,0,-19.85,49.76,55,243.0
1993061S14042,SI,SH,1993,1993,3,3,0,-15.4,41.4,45,245.0
1993064N03174,WP,NH,1993,1993,3,13,12,8.83,156.95,65,71.5
1993069S08164,SP,SH,1993,1993,3,15,0,-18.61,155.58,60,257.0
1993083S12181,SP,SH,1993,1993,3,28,18,-15.52,170.16,130,270.75
1993091S13092,SI,SH,1993,1993,4,5,18,-17.7,76.53,125,278.75
1993096N08148,WP,NH,1993,1993,4,9,0,7.7,140.6,55,98.0
1993096S11101,SI,SH,1993,1993,4,9,18,-14.07,105.87,55,282.75
1993105N06165,WP,NH,1993,1993,4,23,6,5.82,142.54,60,112.25
1993108N05161,WP,NH,1993,1993,4,18,18,6.8,158.5,35,107.75
1993120S10075,SI,SH,1993,1993,5,2,6,-6.9,71.6,65,305.25
1993131S04158,SP,SH,1993,1993,5,13,18,-7.7,154.6,55,316.75
1993134N04160,WP,NH,1993,1993,5,15,18,7.2,158.0,65,134.75
1993152N22276,NA,NH,1993,1993,6,1,18,26.1,-75.8,35,151.75
1993162N10245,EP,NH,1993,1993,6,15,6,11.35,-118.75,65,165.25
1993164N04160,WP,NH,1993,1993,6,24,12,14.12,128.85,150,174.5
1993166N06131,WP,NH,1993,1993,6,19,0,12.7,124.95,55,169.0
1993169N13265,EP,NH,1993,1993,6,19,12,15.2,-97.3,65,169.5
1993169N21268,NA,NH,1993,1993,6,18,12,21.1,-92.8,35,168.5
1993178N14265,EP,NH,1993,1993,6,29,12,17.1,-106.2,60,179.5
1993185N09137,WP,NH,1993,1993,7,10,12,18.15,110.76,60,190.5
1993186N13262,EP,NH,1993,1993,7,7,12,18.45,-105.1,80,187.5
1993193N08144,WP,NH,1993,1993,7,15,0,13.47,129.71,55,195.0
1993196N11241,EP,NH,1993,1993,7,17,0,14.35,-128.75,120,197.0
1993197N11247,EP,NH,1993,1993,7,18,6,11.55,-119.05,120,198.25
1993199N10156,WP,NH,1993,1993,7,22,18,21.98,140.25,60,202.75
1993205N15137,WP,NH,1993,1993,7,26,6,25.43,134.39,60,206.25
1993207N19130,WP,NH,1993,1993,7,27,12,21.2,129.62,60,207.5
1993211N07161,WP,NH,1993,1993,8,8,18,26.1,129.42,85,219.75
1993215N08154,WP,NH,1993,1993,8,5,0,11.2,154.1,70,216.0
1993217N10320,NA,NH,1993,1993,8,6,0,10.25,-50.34,45,217.0
1993221N12216,EP,NH,1993,1993,8,21,6,24.1,174.06,110,232.25
1993221N13256,EP,NH,1993,1993,8,11,12,14.45,-120.25,145,222.5
1993223N07185,WP,NH,1993,1993,8,12,18,6.9,177.6,40,223.75
1993224N07153,WP,NH,1993,1993,8,20,18,21.02,112.09,85,231.75
1993227N14301,NA,NH,1993,1993,8,15,0,14.9,-62.2,35,226.0
1993227N15258,EP,NH,1993,1993,8,19,12,18.35,-115.64,135,230.5
1993229N10159,WP,NH,1993,1993,8,20,18,15.0,152.7,55,231.75
1993229N13265,EP,NH,1993,1993,8,21,6,18.25,-107.24,105,232.25
1993231N09134,WP,NH,1993,1993,8,24,0,13.05,117.48,60,235.0
1993233N13260,EP,NH,1993,1993,8,22,12,18.7,-105.0,55,233.5
1993235N20307,NA,NH,1993,1993,8,31,18,34.65,-75.02,110,242.75
1993236N14329,NA,NH,1993,1993,8,24,12,14.75,-33.95,45,235.5
1993240N17142,WP,NH,1993,1993,9,1,18,23.82,125.56,120,243.75
